code,circular,line,direction,destiny,origin
914,false,2702,1,METRÔ ARTUR ALVIM,VILA AMERICANA
34294,false,2702,2,METRÔ ARTUR ALVIM,JD. PEDRO J. NUNES
1526,false,2702,1,METRÔ ARTUR ALVIM,JD. PEDRO J. NUNES
915,false,2703,1,METRÔ ITAQUERA,JD. ETELVINA
33683,false,2703,2,METRÔ ITAQUERA,JD. ETELVINA
34295,false,2703,2,METRÔ ITAQUERA,JD. ETELVINA
1527,false,2703,1,METRÔ ITAQUERA,JD. ETELVINA
1809,false,2703,1,METRÔ ITAQUERA,JD. GIANETTI
34577,false,2703,2,METRÔ ITAQUERA,JD. GIANETTI
33684,false,2704,2,METRÔ ITAQUERA,JD. ROBRU
916,false,2704,1,METRÔ ITAQUERA,JD. ROBRU
33685,false,2705,2,METRÔ ITAQUERA,JD. FANGANIELO
917,false,2705,1,METRÔ ITAQUERA,JD. FANGANIELO
918,false,2706,1,METRÔ VILA MATILDE,CEMITERIO DA SAUDADE
33686,false,2706,2,METRÔ VILA MATILDE,CEMITERIO DA SAUDADE
33687,false,2707,2,METRÔ ITAQUERA,CHABILANDIA
919,false,2707,1,METRÔ ITAQUERA,CHABILANDIA
33688,false,2707,2,METRÔ ITAQUERA,CHABILANDIA
920,false,2707,1,METRÔ ITAQUERA,CHABILANDIA
921,false,2708,1,METRÔ ITAQUERA,JD. LAJEADO
33689,false,2708,2,METRÔ ITAQUERA,JD. LAJEADO
33690,true,2709,2,VILA UNIAO      ,METRÔ PATRIARCA
922,true,2709,1,VILA UNIAO      ,METRÔ PATRIARCA
33691,true,2709,2,VILA UNIÃO,METRÔ PATRIARCA
923,true,2709,1,VILA UNIÃO,METRÔ PATRIARCA
924,true,2710,1,BURGO PAULISTA,METRÔ PATRIARCA
33692,true,2710,2,BURGO PAULISTA,METRÔ PATRIARCA
1654,true,2710,1,TERM. A. E. CARVALHO,METRÔ PATRIARCA
34422,true,2710,2,TERM. A. E. CARVALHO,METRÔ PATRIARCA
33693,false,2711,2,METRÔ PATRIARCA,PONTE RASA
925,false,2711,1,METRÔ PATRIARCA,PONTE RASA
926,true,2712,1,SHOP. METRÔ ITAQUERA (CIRCULAR),JD. SAO NICOLAU
33694,true,2712,2,SHOP. METRÔ ITAQUERA (CIRCULAR),JD. SAO NICOLAU
220,true,2713,1,CHACARA BELA VISTA,METRÔ PENHA
32988,true,2713,2,CHACARA BELA VISTA,METRÔ PENHA
927,true,2714,1,VILA RUI BARBOSA,METRÔ VILA MATILDE
33695,true,2714,2,VILA RUI BARBOSA,METRÔ VILA MATILDE
33696,false,2715,2,METRÔ PATRIARCA,VILA SILVIA
928,false,2715,1,METRÔ PATRIARCA,VILA SILVIA
929,false,2716,1,METRÔ PENHA,CHAC. CRUZ. DO SUL
33697,false,2716,2,METRÔ PENHA,CHAC. CRUZ. DO SUL
930,true,2717,1,CANGAÍBA,METRÔ GUILHERMINA
33698,true,2717,2,CANGAÍBA,METRÔ GUILHERMINA
33699,false,2718,2,METRÔ PENHA,VILA SILVIA
931,false,2718,1,METRÔ PENHA,VILA SILVIA
932,false,2719,1,METRÔ VILA MATILDE,ERMELINO MATARAZZO
33700,false,2719,2,METRÔ VILA MATILDE,ERMELINO MATARAZZO
33470,false,271A,2,METRÔ SANTANA,TERM. PENHA
702,false,271A,1,METRÔ SANTANA,TERM. PENHA
703,false,271A,1,METRÔ SANTANA,CANGAIBA
33471,false,271A,2,METRÔ SANTANA,CANGAIBA
33450,true,271C,2,TERM PRINC ISABEL,PQ VILA  MARIA 
682,true,271C,1,TERM PRINC ISABEL,PQ VILA  MARIA 
683,false,271F,1,METRÔ BELÉM     ,SHOP. CENTER NORTE
33451,false,271F,2,METRÔ BELÉM     ,SHOP. CENTER NORTE
684,false,271M,1,METRÔ SANTANA,PQ. NOVO MUNDO
33452,false,271M,2,METRÔ SANTANA,PQ. NOVO MUNDO
704,false,271P,1,EST. DA LUZ,CANGAIBA
33472,false,271P,2,EST. DA LUZ,CANGAIBA
933,false,2720,1,METRÔ GUILHERMINA,JD. BELEM
33701,false,2720,2,METRÔ GUILHERMINA,JD. BELEM
1842,false,2720,1,METRÔ GUILHERMINA,JD. BELEM
34610,false,2720,2,METRÔ GUILHERMINA,JD. BELEM
33702,false,2721,2,METRÔ ITAQUERA,JD. NAZARE
934,false,2721,1,METRÔ ITAQUERA,JD. NAZARE
935,false,2722,1,METRÔ GUILHERMINA,JD. VERONIA
33703,false,2722,2,METRÔ GUILHERMINA,JD. VERONIA
936,true,2722,1,JD. VERONIA,METRÔ GUILHERMINA
33704,true,2722,2,JD. VERONIA,METRÔ GUILHERMINA
33705,false,2723,2,METRÔ ITAQUERA,UNIAO DE VILA NOVA
937,false,2723,1,METRÔ ITAQUERA,UNIAO DE VILA NOVA
938,true,2724,1,CONJ. ARAUCARIA,METRÔ ARTUR ALVIM
33706,true,2724,2,CONJ. ARAUCARIA,METRÔ ARTUR ALVIM
33707,false,2725,2,METRÔ ARTUR ALVIM,JD. SAO CARLOS
939,false,2725,1,METRÔ ARTUR ALVIM,JD. SAO CARLOS
33708,false,2726,2,METRÔ PENHA,LIMOEIRO
940,false,2726,1,METRÔ PENHA,LIMOEIRO
33710,true,2727,2,CONJ. A. E. CARVALHO,METRÔ ARTUR ALVIM
942,true,2727,1,CONJ. A. E. CARVALHO,METRÔ ARTUR ALVIM
33711,false,2728,2,METRÔ PENHA,JD. DO CASTELO
943,false,2728,1,METRÔ PENHA,JD. DO CASTELO
33473,true,272N,2,PQ. D.PEDRO II,PQ. NOVO MUNDO
705,true,272N,1,PQ. D.PEDRO II,PQ. NOVO MUNDO
33713,false,2730,2,METRÔ ARTUR ALVIM,VILA JACUI
945,false,2730,1,METRÔ ARTUR ALVIM,VILA JACUI
946,false,2731,1,METRÔ ITAQUERA,VILA PROGRESSO
33714,false,2731,2,METRÔ ITAQUERA,VILA PROGRESSO
947,true,2732,1,VILA REGINA (circular),METRÔ ARTUR ALVIM
33715,true,2732,2,VILA REGINA (circular),METRÔ ARTUR ALVIM
33716,false,2733,2,METRÔ ITAQUERA,PQ. GUARANI
948,false,2733,1,METRÔ ITAQUERA,PQ. GUARANI
1760,false,2734,1,METRÔ ITAQUERA,JD. CAMPOS
34528,false,2734,2,METRÔ ITAQUERA,JD. CAMPOS
34689,false,2735,2,METRÔ PENHA,JD. KERALUX
1921,false,2735,1,METRÔ PENHA,JD. KERALUX
514,false,2735,1,METRÔ PENHA,JD. SÃO FRANCISCO
33282,false,2735,2,METRÔ PENHA,JD. SÃO FRANCISCO
222,false,273D,1,METRÔ ARTUR ALVIM,PQ. D. JOAO NERY
32990,false,273D,2,METRÔ ARTUR ALVIM,PQ. D. JOAO NERY
159,false,273F,1,METRÔ ITAQUERA,VILA MARA
32927,false,273F,2,METRÔ ITAQUERA,VILA MARA
223,false,273G,1,METRÔ ARTUR ALVIM,JD. HELENA
32991,false,273G,2,METRÔ ARTUR ALVIM,JD. HELENA
34621,false,273G,2,METRÔ ARTUR ALVIM,JD. NOEMIA
1853,false,273G,1,METRÔ ARTUR ALVIM,JD. NOEMIA
389,false,273J,1,METRÔ PENHA,JD. ROMANO
33157,false,273J,2,METRÔ PENHA,JD. ROMANO
32992,false,273L,2,METRÔ ARTUR ALVIM,CPTM JOSÉ BONIFÁCIO.
224,false,273L,1,METRÔ ARTUR ALVIM,CPTM JOSÉ BONIFÁCIO.
33158,false,273N,2,METRÔ VILA MATILDE,CIDADE KEMEL II
390,false,273N,1,METRÔ VILA MATILDE,CIDADE KEMEL II
226,false,273R,1,METRÔ ARTUR ALVIM,JD. ROBRU
32994,false,273R,2,METRÔ ARTUR ALVIM,JD. ROBRU
228,false,273R,1,METRÔ ITAQUERA,JD. ROBRU
32996,false,273R,2,METRÔ ITAQUERA,JD. ROBRU
231,false,273V,1,METRÔ PENHA,PARADA XV NOVEMBRO
32999,false,273V,2,METRÔ PENHA,PARADA XV NOVEMBRO
392,false,273X,1,METRÔ ARTUR ALVIM,JD. DAS OLIVEIRAS
33160,false,273X,2,METRÔ ARTUR ALVIM,JD. DAS OLIVEIRAS
33000,false,274P,2,METRÔ VILA MARIANA,PENHA
232,false,274P,1,METRÔ VILA MARIANA,PENHA
33001,false,2755,2,METRÔ PENHA,GUAIANAZES
233,false,2755,1,METRÔ PENHA,GUAIANAZES
33006,false,2756,2,METRÔ PATRIARCA,GUAIANAZES
238,false,2756,1,METRÔ PATRIARCA,GUAIANAZES
32912,false,2762,2,METRÔ TATUAPÉ,ERMELINO MATARAZZO
144,false,2762,1,METRÔ TATUAPÉ,ERMELINO MATARAZZO
145,false,2765,1,METRÔ TATUAPÉ,VILA CISPER
32913,false,2765,2,METRÔ TATUAPÉ,VILA CISPER
405,false,2766,1,METRÔ ITAQUERA,JD. CAMARGO VELHO
33173,false,2766,2,METRÔ ITAQUERA,JD. CAMARGO VELHO
33164,false,2766,2,METRÔ ITAQUERA,JD. INDAIA
396,false,2766,1,METRÔ ITAQUERA,JD. INDAIA
33009,false,2767,2,METRÔ TATUAPÉ,CID. PEDRO J. NUNES
241,false,2767,1,METRÔ TATUAPÉ,CID. PEDRO J. NUNES
242,false,2768,1,METRÔ PENHA,VILA MARA
33010,false,2768,2,METRÔ PENHA,VILA MARA
397,false,2769,1,METRÔ TATUAPÉ,JD. ROMANO
33165,false,2769,2,METRÔ TATUAPÉ,JD. ROMANO
243,false,2770,1,METRÔ VILA MATILDE,ESTAÇÃO JOSÉ BONIFÁCIO
33011,false,2770,2,METRÔ VILA MATILDE,ESTAÇÃO JOSÉ BONIFÁCIO
33166,false,2772,2,METRÔ PENHA,JD. NAZARE
398,false,2772,1,METRÔ PENHA,JD. NAZARE
33167,false,2780,2,METRÔ ITAQUERA,JD. CAMARGO NOVO
399,false,2780,1,METRÔ ITAQUERA,JD. CAMARGO NOVO
706,false,278A,1,PENHA  ,METRÔ SANTANA
33474,false,278A,2,PENHA  ,METRÔ SANTANA
34901,false,297A,2,METRÔ BARRA FUNDA,LIMÃO
2133,false,297A,1,METRÔ BARRA FUNDA,LIMÃO
34418,false,3001,2,TERM. SÃO MIGUEL,ITAIM PAULISTA
1650,false,3001,1,TERM. SÃO MIGUEL,ITAIM PAULISTA
1808,false,3002,1,SAO MIGUEL,JD. MABEL
34576,false,3002,2,SAO MIGUEL,JD. MABEL
1797,true,3003,1,CPTM VILA MARA/ITAIM (circular),JD. SÃO MARTINHO
34565,true,3003,2,CPTM VILA MARA/ITAIM (circular),JD. SÃO MARTINHO
34566,true,3004,2,CPTM VILA MARA/ITAIM (circular),JD. SÃO MARTINHO  
1798,true,3004,1,CPTM VILA MARA/ITAIM (circular),JD. SÃO MARTINHO  
1865,true,3006,1,ESTAÇÃO CPTM GUAIANAZES (CIRC.),JD. FANGANIELO
34633,true,3006,2,ESTAÇÃO CPTM GUAIANAZES (CIRC.),JD. FANGANIELO
33722,true,3013,2,METALURGICOS,TERM. CID.TIRADENTES
954,true,3013,1,METALURGICOS,TERM. CID.TIRADENTES
35222,true,3015,2,JD. MABEL,JD. ROMANO
2454,true,3015,1,JD. MABEL,JD. ROMANO
33725,true,3019,2,VILA PAULISTA I,TERM. CID.TIRADENTES
957,true,3019,1,VILA PAULISTA I,TERM. CID.TIRADENTES
958,false,3020,1,SHOP.C.L. ARICANDUVA,V. COSMOPOLITA
33726,false,3020,2,SHOP.C.L. ARICANDUVA,V. COSMOPOLITA
1348,false,3020,1,SHOP.C.L. ARICANDUVA,CONJ. JOSE BONIFACIO
34116,false,3020,2,SHOP.C.L. ARICANDUVA,CONJ. JOSE BONIFACIO
33044,false,3021,2,VILA PRUDENTE,PQ. BANCARIO
276,false,3021,1,VILA PRUDENTE,PQ. BANCARIO
33728,false,3023,2,PQ. SAO RAFAEL,SHOP. ARICANDUVA
960,false,3023,1,PQ. SAO RAFAEL,SHOP. ARICANDUVA
277,false,3024,1,VILA PRUDENTE,VILA INDUSTRIAL
33045,false,3024,2,VILA PRUDENTE,VILA INDUSTRIAL
961,false,3025,1,EST. GUAIANAZES-CPTM,JD. WILMA FLOR
33729,false,3025,2,EST. GUAIANAZES-CPTM,JD. WILMA FLOR
33730,false,3026,2,EST.GUAIANAZES-CPTM,VILA IOLANDA II
962,false,3026,1,EST.GUAIANAZES-CPTM,VILA IOLANDA II
33731,false,3027,2,SHOP. C. L. ARICANDUVA,VILA MINERVA
963,false,3027,1,SHOP. C. L. ARICANDUVA,VILA MINERVA
33734,false,3029,2,METRÔ TATUAPÉ,JD. DAS ROSAS
966,false,3029,1,METRÔ TATUAPÉ,JD. DAS ROSAS
967,false,3031,1,METRÔ ITAQUERA,JD. ALTO PAULISTANO
33735,false,3031,2,METRÔ ITAQUERA,JD. ALTO PAULISTANO
720,true,3032,1,CIRCULAR,TERM. VILA CARRÃO
33488,true,3032,2,CIRCULAR,TERM. VILA CARRÃO
33736,false,3033,2,SAO MATEUS,GUAIANAZES
968,false,3033,1,SAO MATEUS,GUAIANAZES
33739,false,3046,2,TATUAPE,VILA GUARANI
971,false,3046,1,TATUAPE,VILA GUARANI
2446,false,3051,1,TERM. A E CARVALHO,ERMELINO MATARAZZO
35214,false,3051,2,TERM. A E CARVALHO,ERMELINO MATARAZZO
973,false,3053,1,METRÔ BELÉM,JD. ITAPOLIS
33741,false,3053,2,METRÔ BELÉM,JD. ITAPOLIS
975,false,3054,1,HOSP. SAPOPEMBA,JD. PALANQUE
33743,false,3054,2,HOSP. SAPOPEMBA,JD. PALANQUE
33021,false,3063,2,TERM. SAO MATEUS,GUAIANAZES
253,false,3063,1,TERM. SAO MATEUS,GUAIANAZES
254,false,3063,1,TERM. SAO MATEUS,GUAIANAZES
33022,false,3063,2,TERM. SAO MATEUS,GUAIANAZES
33748,false,3064,2,EST. GUAIANAZES-CPTM,CID. TIRADENTES
980,false,3064,1,EST. GUAIANAZES-CPTM,CID. TIRADENTES
34701,true,3064,2,SANTA ETELVINA II B6,TERM. CID. TIRADENTES
1933,true,3064,1,SANTA ETELVINA II B6,TERM. CID. TIRADENTES
984,false,3069,1,TERM. SAO MATEUS,JD.RECANTO VERDE SOL
33752,false,3069,2,TERM. SAO MATEUS,JD.RECANTO VERDE SOL
2114,false,307C,1,METRÔ ARTUR ALVIM,CONJ.ENCOSTA NORTE
34882,false,307C,2,METRÔ ARTUR ALVIM,CONJ.ENCOSTA NORTE
1078,false,3098,1,SHOP. ARICANDUVA,JARDIM SAO FRANCISCO
33846,false,3098,2,SHOP. ARICANDUVA,JARDIM SAO FRANCISCO
1079,false,3099,1,JD. DA CONQUISTA,HOSP. SAO MATEUS
33847,false,3099,2,JD. DA CONQUISTA,HOSP. SAO MATEUS
33848,false,3112,2,METRÔ BELÉM,VILA INDUSTRIAL
1080,false,3112,1,METRÔ BELÉM,VILA INDUSTRIAL
309,false,311C,1,BOM RETIRO,PQ. SAO LUCAS
33077,false,311C,2,BOM RETIRO,PQ. SAO LUCAS
990,false,312N,1,SÃO MIGUEL PAULISTA,TERM. CID. TIRADENTES
33758,false,312N,2,SÃO MIGUEL PAULISTA,TERM. CID. TIRADENTES
993,false,3134,1,METRÔ TAMANDUATEÍ,SHOP. ARICANDUVA
33761,false,3134,2,METRÔ TAMANDUATEÍ,SHOP. ARICANDUVA
995,false,3139,1,PÇA JOÃO MENDES ,JD. VILA FORMOSA
33763,false,3139,2,PÇA JOÃO MENDES ,JD. VILA FORMOSA
34417,true,3139,2,PRAÇA DA REPÚBLICA,JD. VILA FORMOSA
1649,true,3139,1,PRAÇA DA REPÚBLICA,JD. VILA FORMOSA
33502,false,3141,2,TERM. PQ. D.PEDRO II,SÃO MATEUS
734,false,3141,1,TERM. PQ. D.PEDRO II,SÃO MATEUS
33078,false,314J,2,PÇA ALMEIDA JR.,SANTA MADALENA
310,false,314J,1,PÇA ALMEIDA JR.,SANTA MADALENA
311,false,314V,1,PÇA ALMEIDA JR.,VILA EMA
33079,false,314V,2,PÇA ALMEIDA JR.,VILA EMA
125,false,3160,1,TERM. PQ. D. PEDRO II,TERM. VILA PRUDENTE
32893,false,3160,2,TERM. PQ. D. PEDRO II,TERM. VILA PRUDENTE
2112,true,3206,1,CONJ. CHAPARRAL,METRÔ PENHA
34880,true,3206,2,CONJ. CHAPARRAL,METRÔ PENHA
34386,false,3301,2,TERM. PQ. D. PEDRO II,TERM. SÃO MIGUEL
1618,false,3301,1,TERM. PQ. D. PEDRO II,TERM. SÃO MIGUEL
34326,false,3309,2,CCPD-RAUL TABAJARA,VILA CARRÃO
1558,false,3309,1,CCPD-RAUL TABAJARA,VILA CARRÃO
34329,false,331T,2,CCPD RAUL TABAJARA,JD. HELENA
1561,false,331T,1,CCPD RAUL TABAJARA,JD. HELENA
738,false,3390,1,TERM. PQ. D. PEDRO II,SÃO MATEUS
33506,false,3390,2,TERM. PQ. D. PEDRO II,SÃO MATEUS
746,false,3414,1,TERM. PQ. D.PEDRO II,VILA DALILA
33514,false,3414,2,TERM. PQ. D.PEDRO II,VILA DALILA
1923,true,3414,1,METRÔ TATUAPÉ,VILA DALILA
34691,true,3414,2,METRÔ TATUAPÉ,VILA DALILA
33770,false,342C,2,PENHA,JD. MARILIA
1002,false,342C,1,PENHA,JD. MARILIA
747,false,342M,1,TERM. PENHA,TERM. SÃO MATEUS
33515,false,342M,2,TERM. PENHA,TERM. SÃO MATEUS
33771,true,342N,2,E. T. ITAQUERA,Cohab Pres. Juscelino Kubitscheck
1003,true,342N,1,E. T. ITAQUERA,Cohab Pres. Juscelino Kubitscheck
33170,false,3459,2,TERM. PQ. D.PEDRO II,ITAIM PAULISTA
402,false,3459,1,TERM. PQ. D.PEDRO II,ITAIM PAULISTA
403,false,3459,1,TERM. PQ. D.PEDRO II,CEMITERIO DA SAUDADE
33171,false,3459,2,TERM. PQ. D.PEDRO II,CEMITERIO DA SAUDADE
33172,false,3459,2,ITAIM PAULISTA,METRÔ BRESSER
404,false,3459,1,ITAIM PAULISTA,METRÔ BRESSER
34495,false,3459,2,TERM. PQ. D. PEDRO II,ITAIM PAULISTA
1727,false,3459,1,TERM. PQ. D. PEDRO II,ITAIM PAULISTA
33015,false,3462,2,METRÔ TATUAPÉ,VILA SANTANA
247,false,3462,1,METRÔ TATUAPÉ,VILA SANTANA
248,false,3462,1,METRÔ TATUAPÉ,JD. VILA NOVA
33016,false,3462,2,METRÔ TATUAPÉ,JD. VILA NOVA
33455,false,351F,2,TERM. VILA CARRAO,JACANA
687,false,351F,1,TERM. VILA CARRAO,JACANA
32932,false,352A,2,TERM. SAO MATEUS,JD. HELENA
164,false,352A,1,TERM. SAO MATEUS,JD. HELENA
33516,false,3539,2,METRÔ BRESSER,CIDADE TIRADENTES
748,false,3539,1,METRÔ BRESSER,CIDADE TIRADENTES
1619,false,354M,1,TERM. SÃO MATEUS,TERM. SÃO MIGUEL
34387,false,354M,2,TERM. SÃO MATEUS,TERM. SÃO MIGUEL
32915,false,3574,2,E.T. ITAQUERA,JD. ETELVINA
147,false,3574,1,E.T. ITAQUERA,JD. ETELVINA
1474,false,3574,1,E. T. ITAQUERA,JD. ETELVINA
34242,false,3574,2,E. T. ITAQUERA,JD. ETELVINA
32917,false,3574,2,E. T. ITAQUERA,VILA TAQUARI
149,false,3574,1,E. T. ITAQUERA,VILA TAQUARI
34014,false,364A,2,SHOP. C. L. ARICANDUVA,HOSP. IPIRANGA
1246,false,364A,1,SHOP. C. L. ARICANDUVA,HOSP. IPIRANGA
166,false,3686,1,TERM. PQ. D.PEDRO II,JD. SAO PAULO
32934,false,3686,2,TERM. PQ. D.PEDRO II,JD. SAO PAULO
1009,false,3712,1,METRÔ ITAQUERA,JD. SAO JOAO
33777,false,3712,2,METRÔ ITAQUERA,JD. SAO JOAO
33779,false,3712,2,METRÔ ITAQUERA,JD. SAO PEDRO
1011,false,3712,1,METRÔ ITAQUERA,JD. SAO PEDRO
1013,true,3718,1,NOVA AMERICA,METRÔ ARTUR ALVIM
33781,true,3718,2,NOVA AMERICA,METRÔ ARTUR ALVIM
1019,false,3721,1,METRÔ ARTUR ALVIM,SHOP.C.L. ARICANDUVA
33787,false,3721,2,METRÔ ARTUR ALVIM,SHOP.C.L. ARICANDUVA
34461,false,3721,2,METRÔ ITAQUERA,SHOP.C.L. ARICANDUVA
1693,false,3721,1,METRÔ ITAQUERA,SHOP.C.L. ARICANDUVA
33788,false,3722,2,METRÔ PENHA,COHAB JOSE BONIFACIO
1020,false,3722,1,METRÔ PENHA,COHAB JOSE BONIFACIO
33790,true,3725,2,VILA DALILA,METRÔ VILA MATILDE
1022,true,3725,1,VILA DALILA,METRÔ VILA MATILDE
1531,true,3725,1,VILA ARICANDUVA,METRÔ VILA MATILDE
34299,true,3725,2,VILA ARICANDUVA,METRÔ VILA MATILDE
33793,true,3728,2,PQ. SAVOY CITY,METRÔ ARTUR ALVIM
1025,true,3728,1,PQ. SAVOY CITY,METRÔ ARTUR ALVIM
1988,true,3728,1,PQ. NOVA SAVOY,METRÔ ARTUR ALVIM
34756,true,3728,2,PQ. NOVA SAVOY,METRÔ ARTUR ALVIM
33794,false,3729,2,METRÔ CARRÃO,SHOP. ARICANDUVA
1026,false,3729,1,METRÔ CARRÃO,SHOP. ARICANDUVA
1015,false,372F,1,METRÔ BRESSER,UNIV. SÃO JUDAS TADEU
33783,false,372F,2,METRÔ BRESSER,UNIV. SÃO JUDAS TADEU
1016,false,372U,1,METRÔ TATUAPÉ,VILA SANTA ISABEL
33784,false,372U,2,METRÔ TATUAPÉ,VILA SANTA ISABEL
33796,false,3731,2,METRÔ VILA MATILDE,SHOP. ARICANDUVA
1028,false,3731,1,METRÔ VILA MATILDE,SHOP. ARICANDUVA
1029,false,3732,1,METRÔ ITAQUERA,ESTAÇÃO JOSÉ BONIFÁCIO
33797,false,3732,2,METRÔ ITAQUERA,ESTAÇÃO JOSÉ BONIFÁCIO
33802,false,3734,2,METRÔ ARTUR ALVIM,CIDADE LIDER
1034,false,3734,1,METRÔ ARTUR ALVIM,CIDADE LIDER
1035,true,3735,1,JD. SAO JOAO ,METRÔ ARTUR ALVIM
33803,true,3735,2,JD. SAO JOAO ,METRÔ ARTUR ALVIM
1705,true,3735,1,JD. SAO JOAO,METRÔ ARTUR ALVIM
34473,true,3735,2,JD. SAO JOAO,METRÔ ARTUR ALVIM
1920,true,3735,1,METRÔ ARTUR ALVIM,JD. SÃO JOSÉ
34688,true,3735,2,METRÔ ARTUR ALVIM,JD. SÃO JOSÉ
1036,false,3736,1,METRÔ ARTUR ALVIM,JD. NSA. SRA. DO CARMO
33804,false,3736,2,METRÔ ARTUR ALVIM,JD. NSA. SRA. DO CARMO
33805,false,3737,2,METRÔ GUILHER/ESPER.,SHOP. ARICANDUVA
1037,false,3737,1,METRÔ GUILHER/ESPER.,SHOP. ARICANDUVA
1353,false,3737,1,METRÔ GUILHER/ESPER.,JD. SANTA MARIA
34121,false,3737,2,METRÔ GUILHER/ESPER.,JD. SANTA MARIA
1038,false,3738,1,METRÔ ITAQUERA,COHAB JUSCELINO
33806,false,3738,2,METRÔ ITAQUERA,COHAB JUSCELINO
1039,false,3739,1,METRÔ ITAQUERA,RECANTO VERDE SOL
33807,false,3739,2,METRÔ ITAQUERA,RECANTO VERDE SOL
34730,true,3739,2,CENTRO DE ITAQUERA,SÃO TEODORO
1962,true,3739,1,CENTRO DE ITAQUERA,SÃO TEODORO
1027,false,373L,1,METRÔ ITAQUERA,JD. LIMOEIRO
33795,false,373L,2,METRÔ ITAQUERA,JD. LIMOEIRO
33049,false,373M,2,SHOP. METRÔ TATUAPÉ,JD. GUAIRACA
281,false,373M,1,SHOP. METRÔ TATUAPÉ,JD. GUAIRACA
33859,false,373T,2,METRÔ BRESSER,JD. ITAPOLIS
1091,false,373T,1,METRÔ BRESSER,JD. ITAPOLIS
1041,false,3741,1,METRÔ ITAQUERA,ESTAÇÃO DOM BOSCO
33809,false,3741,2,METRÔ ITAQUERA,ESTAÇÃO DOM BOSCO
33810,false,3742,2,METRÔ ITAQUERA,JARDIM  LARANJEIRA
1042,false,3742,1,METRÔ ITAQUERA,JARDIM  LARANJEIRA
33811,false,3743,2,METRÔ ITAQUERA,SAO MATEUS
1043,false,3743,1,METRÔ ITAQUERA,SAO MATEUS
1044,false,3745,1,TATUAPÉ,JD. IMPERADOR
33812,false,3745,2,TATUAPÉ,JD. IMPERADOR
283,false,3746,1,METRÔ BELÉM,JD. IMPERADOR
33051,false,3746,2,METRÔ BELÉM,JD. IMPERADOR
2097,false,3746,1,METRÔ BELÉM,JD. IMPERADOR
34865,false,3746,2,METRÔ BELÉM,JD. IMPERADOR
33026,false,3749,2,TERM. VILA CARRAO,GUAIANAZES
258,false,3749,1,TERM. VILA CARRAO,GUAIANAZES
1965,false,374M,1,METRÔ ITAQUERA,CPTM ERMELINO MATARAZZO
34733,false,374M,2,METRÔ ITAQUERA,CPTM ERMELINO MATARAZZO
34415,false,374V,2,METRÔ ITAQUERA,JD. SANTANA
1647,false,374V,1,METRÔ ITAQUERA,JD. SANTANA
1047,false,3751,1,METRÔ ITAQUERA,COHAB PRESTES MAIA
33815,false,3751,2,METRÔ ITAQUERA,COHAB PRESTES MAIA
33816,false,3751,2,METRÔ ITAQUERA,COHAB PRESTES MAIA
1048,false,3751,1,METRÔ ITAQUERA,COHAB PRESTES MAIA
33817,false,3754,2,METRÔ ITAQUERA,INACIO MONTEIRO
1049,false,3754,1,METRÔ ITAQUERA,INACIO MONTEIRO
1050,false,3756,1,METRÔ ITAQUERA ,BARRO BRANCO
33818,false,3756,2,METRÔ ITAQUERA ,BARRO BRANCO
285,true,375V,1,METRÔ ALTO DO IPIRANGA,METRÔ TAMANDUATEÍ
33053,true,375V,2,METRÔ ALTO DO IPIRANGA,METRÔ TAMANDUATEÍ
33819,false,3761,2,METRÔ CARRÃO,3A. DIVISAO
1051,false,3761,1,METRÔ CARRÃO,3A. DIVISAO
1053,false,3762,1,METRÔ TATUAPÉ,JARDIM IVA
33821,false,3762,2,METRÔ TATUAPÉ,JARDIM IVA
33822,false,3763,2,METRÔ TATUAPÉ,TERM. VILA CARRAO
1054,false,3763,1,METRÔ TATUAPÉ,TERM. VILA CARRAO
1055,false,3766,1,METRÔ ITAQUERA,COHAB II
33823,false,3766,2,METRÔ ITAQUERA,COHAB II
1056,false,3768,1,CPTM JOSÉ BONIFÁCIO,VILA YOLANDA
33824,false,3768,2,CPTM JOSÉ BONIFÁCIO,VILA YOLANDA
1059,false,3773,1,METRÔ CARRÃO,RES. SANTA BARBARA
33827,false,3773,2,METRÔ CARRÃO,RES. SANTA BARBARA
33830,false,3778,2,METRÔ CARRÃO,JD. SANTA TEREZINHA
1062,false,3778,1,METRÔ CARRÃO,JD. SANTA TEREZINHA
33831,false,3785,2,METRÔ ITAQUERA,COHAB BARRO BRANCO
1063,false,3785,1,METRÔ ITAQUERA,COHAB BARRO BRANCO
34380,false,3787,2,METRÔ ITAQUERA,CID. TIRADENTES
1612,false,3787,1,METRÔ ITAQUERA,CID. TIRADENTES
1067,false,3789,1,METRÔ ITAQUERA,CID. TIRADENTES
33835,false,3789,2,METRÔ ITAQUERA,CID. TIRADENTES
33837,false,3791,2,METRÔ ARTUR ALVIM,SHOPPING ARICANDUVA
1069,false,3791,1,METRÔ ARTUR ALVIM,SHOPPING ARICANDUVA
1073,false,3795,1,METRÔ ITAQUERA,JD. SAO CARLOS
33841,false,3795,2,METRÔ ITAQUERA,JD. SAO CARLOS
33842,false,3796,2,METRÔ ITAQUERA,GLEBA DO PESSEGO
1074,false,3796,1,METRÔ ITAQUERA,GLEBA DO PESSEGO
34237,false,3901,2,METRÔ PENHA,JD. DANFER
1469,false,3901,1,METRÔ PENHA,JD. DANFER
